pref,date,ML,Low_90,High_90,Low_50,High_50
静岡県,2020-03-19,3.18,0.46,7.11,1.97,4.63
静岡県,2020-03-20,3.18,0.44,7.10,1.85,4.52
静岡県,2020-03-21,3.18,0.50,7.16,1.90,4.57
静岡県,2020-03-22,3.19,0.46,7.13,1.83,4.51
静岡県,2020-03-23,3.19,0.43,7.11,1.87,4.55
静岡県,2020-03-24,3.19,0.51,7.19,1.93,4.61
静岡県,2020-03-25,3.19,0.46,7.15,1.84,4.53
静岡県,2020-03-26,3.20,0.42,7.12,1.89,4.58
静岡県,2020-03-27,3.20,0.39,7.10,1.82,4.52
静岡県,2020-03-28,3.20,0.44,7.15,1.85,4.55
静岡県,2020-03-29,3.03,0.39,6.33,1.78,4.21
静岡県,2020-03-30,3.32,0.70,6.54,2.09,4.49
静岡県,2020-03-31,3.03,0.68,5.79,2.01,4.12
静岡県,2020-04-01,2.83,0.64,5.31,1.78,3.72
静岡県,2020-04-02,2.67,0.50,4.87,1.78,3.59
静岡県,2020-04-03,2.32,0.29,4.28,1.36,3.05
静岡県,2020-04-04,2.27,0.21,4.12,1.40,3.05
静岡県,2020-04-05,2.44,0.46,4.41,1.55,3.20
静岡県,2020-04-06,2.55,0.57,4.45,1.65,3.26
静岡県,2020-04-07,2.42,0.53,4.20,1.63,3.15
静岡県,2020-04-08,2.47,0.63,4.18,1.62,3.09
静岡県,2020-04-09,2.33,0.57,3.93,1.55,2.94
静岡県,2020-04-10,2.22,0.57,3.77,1.45,2.78
静岡県,2020-04-11,1.99,0.39,3.43,1.32,2.59
静岡県,2020-04-12,1.94,0.32,3.29,1.27,2.51
静岡県,2020-04-13,1.77,0.17,3.02,1.12,2.33
静岡県,2020-04-14,1.75,0.17,2.98,1.06,2.26
静岡県,2020-04-15,1.72,0.19,2.96,1.02,2.21
静岡県,2020-04-16,1.59,0.07,2.74,0.91,2.08
静岡県,2020-04-17,1.58,0.07,2.73,0.88,2.05
静岡県,2020-04-18,1.57,0.06,2.71,0.86,2.03
静岡県,2020-04-19,1.56,0.06,2.70,0.93,2.09
静岡県,2020-04-20,1.55,0.05,2.68,0.90,2.06
静岡県,2020-04-21,1.54,0.05,2.67,0.87,2.03
静岡県,2020-04-22,1.64,0.15,2.83,1.03,2.19
静岡県,2020-04-23,1.62,0.15,2.80,1.00,2.15
静岡県,2020-04-24,1.60,0.10,2.73,0.99,2.13
静岡県,2020-04-25,1.58,0.11,2.71,0.88,2.02
静岡県,2020-04-26,1.56,0.08,2.66,0.88,2.01
静岡県,2020-04-27,1.54,0.11,2.66,0.87,1.99
静岡県,2020-04-28,1.52,0.09,2.62,0.88,1.99
静岡県,2020-04-29,1.51,0.08,2.59,0.89,1.99
静岡県,2020-04-30,1.49,0.07,2.56,0.82,1.92
静岡県,2020-05-01,1.38,0.02,2.42,0.77,1.85
静岡県,2020-05-02,1.37,0.05,2.44,0.77,1.85
静岡県,2020-05-03,1.26,0.00,2.31,0.64,1.71
静岡県,2020-05-04,1.26,0.00,2.32,0.60,1.68
静岡県,2020-05-05,1.26,0.00,2.33,0.57,1.66
静岡県,2020-05-06,1.26,0.00,2.34,0.62,1.71
静岡県,2020-05-07,1.25,0.01,2.35,0.57,1.67
静岡県,2020-05-08,1.25,0.00,2.35,0.66,1.76
静岡県,2020-05-09,1.25,0.00,2.36,0.58,1.69
静岡県,2020-05-10,1.25,0.00,2.37,0.53,1.65
静岡県,2020-05-11,1.24,0.00,2.38,0.59,1.71
静岡県,2020-05-12,1.24,0.00,2.38,0.53,1.66
静岡県,2020-05-13,1.24,0.00,2.39,0.59,1.72
静岡県,2020-05-14,1.24,0.00,2.40,0.52,1.66
静岡県,2020-05-15,1.23,0.00,2.41,0.60,1.74
静岡県,2020-05-16,1.23,0.00,2.41,0.51,1.66
静岡県,2020-05-17,1.23,0.00,2.42,0.45,1.61
静岡県,2020-05-18,1.22,0.00,2.43,0.49,1.65
静岡県,2020-05-19,1.22,0.00,2.44,0.43,1.60
静岡県,2020-05-20,1.22,0.00,2.44,0.47,1.64
静岡県,2020-05-21,1.21,0.00,2.45,0.54,1.71
静岡県,2020-05-22,1.21,0.00,2.46,0.44,1.62
静岡県,2020-05-23,1.20,0.00,2.47,0.49,1.67
静岡県,2020-05-24,1.20,0.00,2.47,0.41,1.60
静岡県,2020-05-25,1.20,0.00,2.48,0.45,1.64
静岡県,2020-05-26,1.19,0.00,2.49,0.37,1.57
静岡県,2020-05-27,1.19,0.00,2.49,0.40,1.60
静岡県,2020-05-28,1.18,0.00,2.50,0.45,1.65
静岡県,2020-05-29,1.18,0.00,2.51,0.35,1.56
静岡県,2020-05-30,1.17,0.00,2.51,0.39,1.60
静岡県,2020-05-31,1.17,0.00,2.52,0.46,1.67
静岡県,2020-06-01,1.16,0.00,2.53,0.32,1.54
静岡県,2020-06-02,1.16,0.00,2.53,0.36,1.58
静岡県,2020-06-03,1.15,0.00,2.54,0.26,1.49
静岡県,2020-06-04,1.15,0.00,2.55,0.28,1.51
静岡県,2020-06-05,1.14,0.00,2.55,0.31,1.54
静岡県,2020-06-06,1.13,0.00,2.56,0.37,1.60
静岡県,2020-06-07,1.13,0.00,2.57,0.23,1.47
静岡県,2020-06-08,1.12,0.00,2.57,0.26,1.50
静岡県,2020-06-09,1.11,0.00,2.58,0.29,1.53
静岡県,2020-06-10,1.11,0.00,2.59,0.18,1.43
静岡県,2020-06-11,1.10,0.00,2.59,0.19,1.44
静岡県,2020-06-12,1.09,0.00,2.60,0.21,1.46
静岡県,2020-06-13,1.09,0.00,2.61,0.24,1.49
静岡県,2020-06-14,1.08,0.00,2.61,0.32,1.57
静岡県,2020-06-15,1.07,0.00,2.62,0.15,1.41
静岡県,2020-06-16,1.06,0.00,2.63,0.16,1.42
静岡県,2020-06-17,1.06,0.00,2.63,0.18,1.44
静岡県,2020-06-18,1.05,0.00,2.61,0.18,1.43
静岡県,2020-06-19,0.30,0.00,2.46,0.05,1.20
静岡県,2020-06-20,0.30,0.00,2.46,0.05,1.20
静岡県,2020-06-21,0.30,0.00,2.47,0.06,1.21
静岡県,2020-06-22,0.31,0.00,2.48,0.06,1.21
静岡県,2020-06-23,0.31,0.00,2.48,0.07,1.22
静岡県,2020-06-24,0.31,0.00,2.49,0.08,1.23
静岡県,2020-06-25,0.31,0.00,2.50,0.09,1.24
静岡県,2020-06-26,0.31,0.00,2.50,0.04,1.20
静岡県,2020-06-27,0.31,0.00,2.51,0.04,1.20
静岡県,2020-06-28,0.32,0.00,2.51,0.05,1.21
静岡県,2020-06-29,0.32,0.00,2.52,0.06,1.22
静岡県,2020-06-30,0.32,0.00,2.53,0.06,1.22
静岡県,2020-07-01,0.33,0.00,2.51,0.08,1.23
静岡県,2020-07-02,0.37,0.00,2.49,0.05,1.20
静岡県,2020-07-03,0.41,0.00,2.47,0.06,1.20
静岡県,2020-07-04,0.46,0.00,2.46,0.09,1.22
静岡県,2020-07-05,0.50,0.00,2.44,0.05,1.18
静岡県,2020-07-06,0.53,0.00,2.43,0.08,1.20
静岡県,2020-07-07,0.56,0.00,2.42,0.05,1.17
静岡県,2020-07-08,0.58,0.00,2.40,0.07,1.18
静岡県,2020-07-09,0.60,0.00,2.39,0.13,1.23
静岡県,2020-07-10,0.61,0.00,2.38,0.08,1.18
静岡県,2020-07-11,0.62,0.00,2.37,0.14,1.23
静岡県,2020-07-12,0.63,0.00,2.35,0.08,1.17
静岡県,2020-07-13,0.64,0.00,2.34,0.06,1.15
静岡県,2020-07-14,0.65,0.00,2.33,0.10,1.18
静岡県,2020-07-15,0.93,0.00,2.45,0.17,1.33
静岡県,2020-07-16,0.93,0.00,2.42,0.29,1.43
静岡県,2020-07-17,0.93,0.00,2.39,0.23,1.36
静岡県,2020-07-18,1.12,0.00,2.48,0.35,1.53
静岡県,2020-07-19,1.11,0.00,2.43,0.43,1.58
静岡県,2020-07-20,1.10,0.00,2.39,0.43,1.56
静岡県,2020-07-21,1.24,0.00,2.45,0.52,1.67
静岡県,2020-07-22,1.47,0.08,2.65,0.78,1.94
静岡県,2020-07-23,1.85,0.39,3.07,1.20,2.33
静岡県,2020-07-24,2.00,0.62,3.17,1.45,2.50
静岡県,2020-07-25,2.15,0.88,3.24,1.58,2.55
静岡県,2020-07-26,2.08,0.96,3.13,1.59,2.48
静岡県,2020-07-27,1.91,0.83,2.86,1.49,2.32
静岡県,2020-07-28,1.79,0.76,2.68,1.32,2.11
静岡県,2020-07-29,1.64,0.68,2.51,1.24,1.99
静岡県,2020-07-30,1.57,0.64,2.40,1.12,1.85
静岡県,2020-07-31,1.48,0.55,2.26,1.08,1.78
静岡県,2020-08-01,1.40,0.53,2.19,0.96,1.65
静岡県,2020-08-02,1.29,0.43,2.06,0.92,1.59
静岡県,2020-08-03,1.21,0.33,1.94,0.78,1.45
静岡県,2020-08-04,1.13,0.26,1.85,0.74,1.40
静岡県,2020-08-05,1.08,0.21,1.79,0.69,1.35
静岡県,2020-08-06,1.05,0.17,1.74,0.65,1.31
静岡県,2020-08-07,1.04,0.18,1.75,0.66,1.32
静岡県,2020-08-08,1.01,0.13,1.69,0.63,1.29
静岡県,2020-08-09,1.01,0.15,1.71,0.66,1.32
静岡県,2020-08-10,1.01,0.12,1.69,0.59,1.26
静岡県,2020-08-11,1.00,0.13,1.70,0.60,1.27
静岡県,2020-08-12,1.00,0.14,1.71,0.62,1.29
静岡県,2020-08-13,1.04,0.16,1.75,0.68,1.35
静岡県,2020-08-14,1.00,0.16,1.73,0.64,1.31
静岡県,2020-08-15,1.00,0.10,1.68,0.57,1.25
静岡県,2020-08-16,0.96,0.08,1.64,0.54,1.22
静岡県,2020-08-17,0.92,0.07,1.61,0.51,1.19
静岡県,2020-08-18,0.89,0.05,1.57,0.48,1.16
静岡県,2020-08-19,0.85,0.02,1.52,0.46,1.14
静岡県,2020-08-20,0.85,0.02,1.53,0.43,1.12
静岡県,2020-08-21,0.89,0.04,1.59,0.47,1.17
静岡県,2020-08-22,0.89,0.02,1.58,0.43,1.14
静岡県,2020-08-23,0.93,0.03,1.63,0.55,1.26
静岡県,2020-08-24,0.98,0.06,1.69,0.54,1.26
静岡県,2020-08-25,1.02,0.07,1.73,0.60,1.32
静岡県,2020-08-26,1.02,0.10,1.75,0.59,1.31
静岡県,2020-08-27,1.01,0.08,1.73,0.58,1.30
静岡県,2020-08-28,0.93,0.05,1.64,0.53,1.24
静岡県,2020-08-29,0.88,0.05,1.61,0.47,1.18
静岡県,2020-08-30,0.79,0.00,1.50,0.38,1.08
静岡県,2020-08-31,0.74,0.00,1.47,0.28,0.98
静岡県,2020-09-01,0.74,0.00,1.49,0.24,0.95
静岡県,2020-09-02,0.79,0.00,1.54,0.28,1.01
静岡県,2020-09-03,0.79,0.01,1.55,0.31,1.04
静岡県,2020-09-04,0.78,0.00,1.55,0.27,1.01
静岡県,2020-09-05,0.78,0.00,1.56,0.30,1.04
静岡県,2020-09-06,0.78,0.00,1.57,0.35,1.09
静岡県,2020-09-07,0.78,0.00,1.58,0.27,1.02
静岡県,2020-09-08,0.77,0.00,1.58,0.31,1.06
静岡県,2020-09-09,0.77,0.00,1.59,0.24,1.00
静岡県,2020-09-10,0.77,0.00,1.60,0.27,1.03
静岡県,2020-09-11,0.77,0.00,1.61,0.31,1.07
静岡県,2020-09-12,0.69,0.00,1.57,0.15,0.90
静岡県,2020-09-13,0.68,0.00,1.57,0.17,0.92
静岡県,2020-09-14,0.68,0.00,1.58,0.21,0.96
静岡県,2020-09-15,0.76,0.00,1.64,0.25,1.03
静岡県,2020-09-16,0.83,0.00,1.70,0.36,1.16
静岡県,2020-09-17,0.83,0.00,1.70,0.39,1.19
静岡県,2020-09-18,0.83,0.00,1.70,0.27,1.08
静岡県,2020-09-19,0.76,0.00,1.65,0.20,0.99
静岡県,2020-09-20,0.75,0.00,1.66,0.21,1.00
静岡県,2020-09-21,0.66,0.00,1.61,0.11,0.88
静岡県,2020-09-22,0.66,0.00,1.62,0.12,0.89
静岡県,2020-09-23,0.65,0.00,1.62,0.13,0.90
静岡県,2020-09-24,0.64,0.00,1.63,0.16,0.93
静岡県,2020-09-25,0.74,0.00,1.69,0.16,0.97
静岡県,2020-09-26,0.74,0.00,1.70,0.18,0.99
静岡県,2020-09-27,0.74,0.00,1.70,0.19,1.00
静岡県,2020-09-28,0.83,0.00,1.76,0.25,1.09
静岡県,2020-09-29,0.83,0.00,1.76,0.25,1.09
静岡県,2020-09-30,0.91,0.00,1.82,0.44,1.29
静岡県,2020-10-01,0.99,0.02,1.88,0.42,1.29
静岡県,2020-10-02,0.91,0.00,1.80,0.44,1.28
静岡県,2020-10-03,0.84,0.00,1.74,0.36,1.18
静岡県,2020-10-04,0.84,0.00,1.74,0.36,1.18
静岡県,2020-10-05,0.76,0.00,1.68,0.25,1.05
静岡県,2020-10-06,0.76,0.00,1.69,0.28,1.08
静岡県,2020-10-07,0.76,0.00,1.69,0.18,0.99
静岡県,2020-10-08,0.66,0.00,1.64,0.12,0.90
静岡県,2020-10-09,0.66,0.00,1.65,0.14,0.92
静岡県,2020-10-10,0.65,0.00,1.66,0.17,0.95
静岡県,2020-10-11,0.64,0.00,1.66,0.10,0.89
静岡県,2020-10-12,0.64,0.00,1.67,0.11,0.90
静岡県,2020-10-13,0.63,0.00,1.68,0.12,0.91
静岡県,2020-10-14,0.74,0.00,1.74,0.16,0.99
静岡県,2020-10-15,0.74,0.00,1.74,0.17,1.00
静岡県,2020-10-16,0.74,0.00,1.75,0.18,1.01
静岡県,2020-10-17,0.74,0.00,1.75,0.19,1.02
静岡県,2020-10-18,0.74,0.00,1.75,0.20,1.03
静岡県,2020-10-19,0.74,0.00,1.75,0.21,1.04
静岡県,2020-10-20,0.74,0.00,1.75,0.23,1.06
静岡県,2020-10-21,0.74,0.00,1.76,0.25,1.08
静岡県,2020-10-22,0.74,0.00,1.76,0.14,0.98
静岡県,2020-10-23,0.74,0.00,1.76,0.15,0.99
静岡県,2020-10-24,0.84,0.00,1.82,0.24,1.11
静岡県,2020-10-25,0.93,0.00,1.88,0.34,1.23
静岡県,2020-10-26,1.09,0.04,2.02,0.53,1.44
静岡県,2020-10-27,1.30,0.11,2.21,0.78,1.69
静岡県,2020-10-28,1.40,0.23,2.33,0.87,1.76
静岡県,2020-10-29,1.36,0.24,2.27,0.85,1.71
静岡県,2020-10-30,1.27,0.22,2.17,0.81,1.64
静岡県,2020-10-31,1.20,0.14,2.03,0.75,1.56
静岡県,2020-11-01,1.13,0.13,1.96,0.64,1.44
静岡県,2020-11-02,1.07,0.10,1.88,0.57,1.36
静岡県,2020-11-03,1.12,0.11,1.91,0.66,1.44
静岡県,2020-11-04,1.20,0.18,2.01,0.80,1.57
静岡県,2020-11-05,1.33,0.33,2.16,0.88,1.64
静岡県,2020-11-06,1.38,0.42,2.21,0.94,1.68
静岡県,2020-11-07,1.39,0.46,2.20,0.95,1.67
静岡県,2020-11-08,1.35,0.43,2.13,0.93,1.63
静岡県,2020-11-09,1.32,0.42,2.08,0.94,1.62
静岡県,2020-11-10,1.26,0.41,2.03,0.86,1.53
静岡県,2020-11-11,1.28,0.41,2.01,0.87,1.53
静岡県,2020-11-12,1.35,0.55,2.11,0.99,1.63
静岡県,2020-11-13,1.38,0.56,2.09,0.99,1.62
静岡県,2020-11-14,1.35,0.56,2.05,1.01,1.62
静岡県,2020-11-15,1.43,0.67,2.12,1.06,1.66
静岡県,2020-11-16,1.57,0.84,2.24,1.21,1.79
静岡県,2020-11-17,1.69,0.96,2.31,1.40,1.95
静岡県,2020-11-18,1.78,1.10,2.38,1.45,1.98
静岡県,2020-11-19,1.80,1.15,2.37,1.52,2.02
静岡県,2020-11-20,1.72,1.08,2.25,1.43,1.91
静岡県,2020-11-21,1.58,1.01,2.13,1.33,1.79
静岡県,2020-11-22,1.41,0.83,1.93,1.16,1.61
静岡県,2020-11-23,1.35,0.79,1.87,1.07,1.52
静岡県,2020-11-24,1.33,0.76,1.83,1.07,1.51
静岡県,2020-11-25,1.35,0.78,1.84,1.07,1.51
静岡県,2020-11-26,1.40,0.85,1.89,1.14,1.57
静岡県,2020-11-27,1.39,0.87,1.89,1.15,1.57
静岡県,2020-11-28,1.36,0.82,1.83,1.09,1.51
静岡県,2020-11-29,1.28,0.74,1.74,1.03,1.44
静岡県,2020-11-30,1.19,0.67,1.66,0.94,1.35
静岡県,2020-12-01,1.15,0.62,1.61,0.89,1.30
静岡県,2020-12-02,1.09,0.57,1.56,0.84,1.25
静岡県,2020-12-03,1.05,0.50,1.50,0.80,1.21
静岡県,2020-12-04,1.02,0.49,1.49,0.78,1.19
静岡県,2020-12-05,0.95,0.41,1.42,0.68,1.10
静岡県,2020-12-06,0.90,0.36,1.38,0.65,1.07
静岡県,2020-12-07,0.86,0.33,1.36,0.59,1.02
静岡県,2020-12-08,0.87,0.31,1.36,0.63,1.06
静岡県,2020-12-09,0.88,0.32,1.38,0.60,1.04
静岡県,2020-12-10,0.89,0.32,1.39,0.63,1.07
静岡県,2020-12-11,0.90,0.32,1.40,0.60,1.05
静岡県,2020-12-12,0.89,0.30,1.39,0.61,1.06
静岡県,2020-12-13,0.87,0.26,1.36,0.60,1.05
静岡県,2020-12-14,0.86,0.29,1.39,0.56,1.02
静岡県,2020-12-15,0.87,0.29,1.40,0.59,1.05
静岡県,2020-12-16,0.88,0.28,1.40,0.62,1.08
静岡県,2020-12-17,0.87,0.26,1.39,0.57,1.04
静岡県,2020-12-18,0.84,0.25,1.38,0.56,1.03
静岡県,2020-12-19,0.82,0.20,1.34,0.56,1.03
静岡県,2020-12-20,0.81,0.18,1.33,0.51,0.99
静岡県,2020-12-21,0.82,0.19,1.35,0.55,1.03
静岡県,2020-12-22,0.89,0.24,1.42,0.57,1.06
静岡県,2020-12-23,0.93,0.30,1.48,0.62,1.11
静岡県,2020-12-24,0.97,0.34,1.52,0.66,1.15
静岡県,2020-12-25,0.96,0.32,1.50,0.64,1.13
静岡県,2020-12-26,0.92,0.28,1.46,0.61,1.10
静岡県,2020-12-27,0.89,0.25,1.43,0.58,1.07
静岡県,2020-12-28,0.90,0.27,1.45,0.59,1.08
静岡県,2020-12-29,0.94,0.30,1.49,0.64,1.13
静岡県,2020-12-30,1.00,0.36,1.55,0.70,1.19
静岡県,2020-12-31,1.04,0.41,1.59,0.72,1.21
静岡県,2021-01-01,1.07,0.45,1.62,0.79,1.27
静岡県,2021-01-02,1.06,0.46,1.62,0.77,1.25
静岡県,2021-01-03,1.11,0.51,1.66,0.86,1.33
静岡県,2021-01-04,1.22,0.60,1.74,0.92,1.39
静岡県,2021-01-05,1.34,0.76,1.87,1.05,1.51
静岡県,2021-01-06,1.51,0.94,2.02,1.22,1.67
静岡県,2021-01-07,1.65,1.09,2.13,1.38,1.81
静岡県,2021-01-08,1.66,1.15,2.14,1.41,1.82
静岡県,2021-01-09,1.57,1.04,2.00,1.30,1.70
静岡県,2021-01-10,1.43,0.94,1.87,1.23,1.61
静岡県,2021-01-11,1.33,0.82,1.74,1.08,1.46
静岡県,2021-01-12,1.25,0.76,1.67,1.06,1.43
静岡県,2021-01-13,1.22,0.75,1.65,1.00,1.37
静岡県,2021-01-14,1.20,0.72,1.62,0.98,1.35
静岡県,2021-01-15,1.17,0.67,1.57,0.94,1.31
静岡県,2021-01-16,1.08,0.59,1.49,0.85,1.22
静岡県,2021-01-17,0.97,0.49,1.39,0.75,1.12
静岡県,2021-01-18,0.88,0.40,1.31,0.63,1.01
静岡県,2021-01-19,0.86,0.35,1.28,0.64,1.02
静岡県,2021-01-20,0.87,0.37,1.31,0.62,1.01
静岡県,2021-01-21,0.90,0.39,1.34,0.66,1.05
静岡県,2021-01-22,0.91,0.38,1.34,0.70,1.09
静岡県,2021-01-23,0.88,0.38,1.34,0.62,1.02
静岡県,2021-01-24,0.84,0.33,1.30,0.60,1.00
静岡県,2021-01-25,0.87,0.35,1.33,0.60,1.01
静岡県,2021-01-26,0.90,0.37,1.36,0.64,1.05
静岡県,2021-01-27,0.95,0.43,1.42,0.69,1.10
静岡県,2021-01-28,0.94,0.42,1.41,0.69,1.10
静岡県,2021-01-29,0.88,0.38,1.37,0.63,1.04
静岡県,2021-01-30,0.78,0.24,1.24,0.55,0.96
静岡県,2021-01-31,0.69,0.14,1.14,0.42,0.84
静岡県,2021-02-01,0.61,0.07,1.05,0.32,0.75
静岡県,2021-02-02,0.59,0.05,1.04,0.37,0.80
静岡県,2021-02-03,0.61,0.04,1.06,0.31,0.76
静岡県,2021-02-04,0.65,0.06,1.11,0.35,0.81
静岡県,2021-02-05,0.65,0.07,1.13,0.39,0.85
静岡県,2021-02-06,0.63,0.05,1.11,0.33,0.80
静岡県,2021-02-07,0.59,0.00,1.05,0.31,0.78
静岡県,2021-02-08,0.57,0.00,1.04,0.24,0.72
静岡県,2021-02-09,0.54,0.00,1.03,0.21,0.69
静岡県,2021-02-10,0.53,0.00,1.04,0.24,0.72
静岡県,2021-02-11,0.54,0.00,1.06,0.24,0.73
静岡県,2021-02-12,0.58,0.00,1.10,0.24,0.75
静岡県,2021-02-13,0.60,0.00,1.12,0.24,0.76
静岡県,2021-02-14,0.66,0.03,1.20,0.33,0.86
静岡県,2021-02-15,0.73,0.05,1.27,0.39,0.93
静岡県,2021-02-16,0.81,0.10,1.37,0.46,1.01
静岡県,2021-02-17,0.87,0.16,1.45,0.59,1.13
静岡県,2021-02-18,0.93,0.21,1.51,0.61,1.15
静岡県,2021-02-19,0.93,0.23,1.52,0.59,1.13
静岡県,2021-02-20,0.91,0.22,1.50,0.62,1.15
静岡県,2021-02-21,0.90,0.22,1.49,0.58,1.11
静岡県,2021-02-22,0.86,0.18,1.44,0.54,1.07
静岡県,2021-02-23,0.85,0.15,1.41,0.53,1.06
静岡県,2021-02-24,0.86,0.18,1.44,0.54,1.07
静岡県,2021-02-25,0.86,0.16,1.43,0.56,1.09
静岡県,2021-02-26,0.85,0.13,1.40,0.55,1.08
静岡県,2021-02-27,0.83,0.16,1.42,0.49,1.03
静岡県,2021-02-28,0.82,0.13,1.39,0.48,1.02
静岡県,2021-03-01,0.83,0.13,1.40,0.50,1.04
静岡県,2021-03-02,0.81,0.10,1.37,0.51,1.05
静岡県,2021-03-03,0.82,0.10,1.38,0.47,1.02
静岡県,2021-03-04,0.83,0.10,1.39,0.49,1.04
静岡県,2021-03-05,0.84,0.14,1.43,0.52,1.07
静岡県,2021-03-06,0.85,0.13,1.43,0.54,1.09
静岡県,2021-03-07,0.90,0.20,1.52,0.54,1.10
静岡県,2021-03-08,0.98,0.24,1.58,0.69,1.24
静岡県,2021-03-09,1.02,0.33,1.66,0.70,1.25
静岡県,2021-03-10,1.07,0.38,1.70,0.79,1.33
静岡県,2021-03-11,1.02,0.31,1.62,0.69,1.23
静岡県,2021-03-12,0.95,0.24,1.54,0.62,1.16
静岡県,2021-03-13,0.89,0.17,1.46,0.55,1.09
静岡県,2021-03-14,0.82,0.13,1.40,0.50,1.04
静岡県,2021-03-15,0.81,0.11,1.38,0.45,1.00
静岡県,2021-03-16,0.81,0.12,1.40,0.49,1.04
静岡県,2021-03-17,0.84,0.10,1.41,0.49,1.05
静岡県,2021-03-18,0.85,0.10,1.42,0.51,1.07
静岡県,2021-03-19,0.86,0.14,1.46,0.54,1.10
静岡県,2021-03-20,0.86,0.12,1.45,0.50,1.07
静岡県,2021-03-21,0.89,0.14,1.49,0.55,1.12
静岡県,2021-03-22,0.92,0.17,1.53,0.58,1.15
静岡県,2021-03-23,1.00,0.28,1.65,0.66,1.23
静岡県,2021-03-24,1.07,0.34,1.71,0.77,1.33
静岡県,2021-03-25,1.12,0.38,1.74,0.77,1.33
静岡県,2021-03-26,1.13,0.41,1.75,0.80,1.35
静岡県,2021-03-27,1.10,0.40,1.72,0.80,1.34
静岡県,2021-03-28,1.07,0.37,1.68,0.74,1.28
静岡県,2021-03-29,1.04,0.36,1.66,0.70,1.24
静岡県,2021-03-30,1.06,0.36,1.66,0.77,1.30
静岡県,2021-03-31,1.10,0.41,1.70,0.78,1.31
静岡県,2021-04-01,1.13,0.44,1.72,0.79,1.32
静岡県,2021-04-02,1.12,0.43,1.70,0.81,1.33
静岡県,2021-04-03,1.09,0.41,1.67,0.76,1.28
静岡県,2021-04-04,1.02,0.36,1.61,0.69,1.21
静岡県,2021-04-05,0.98,0.32,1.57,0.65,1.17
静岡県,2021-04-06,0.94,0.28,1.53,0.62,1.14
静岡県,2021-04-07,0.94,0.26,1.52,0.63,1.15
静岡県,2021-04-08,0.99,0.30,1.57,0.69,1.21
静岡県,2021-04-09,0.99,0.30,1.57,0.70,1.22
静岡県,2021-04-10,0.99,0.31,1.58,0.70,1.22
静岡県,2021-04-11,0.99,0.31,1.58,0.71,1.23
静岡県,2021-04-12,1.01,0.34,1.61,0.73,1.25
静岡県,2021-04-13,1.09,0.41,1.68,0.79,1.31
静岡県,2021-04-14,1.15,0.47,1.73,0.82,1.34
静岡県,2021-04-15,1.19,0.54,1.78,0.89,1.40
静岡県,2021-04-16,1.20,0.57,1.79,0.92,1.42
静岡県,2021-04-17,1.18,0.53,1.74,0.86,1.36
香川県,2020-01-16,3.00,0.86,6.84,1.86,4.27
香川県,2020-01-17,3.00,0.88,6.87,1.80,4.22
香川県,2020-01-18,3.01,0.90,6.90,1.84,4.26
香川県,2020-01-19,3.01,0.85,6.87,1.90,4.32
香川県,2020-01-20,3.01,0.86,6.89,1.83,4.26
香川県,2020-01-21,3.02,0.88,6.92,1.88,4.31
香川県,2020-01-22,3.02,0.83,6.89,1.82,4.26
香川県,2020-01-23,3.02,0.84,6.91,1.86,4.30
香川県,2020-01-24,3.03,0.86,6.94,1.93,4.37
香川県,2020-01-25,3.03,0.89,6.98,1.84,4.29
香川県,2020-01-26,3.03,0.82,6.93,1.90,4.35
香川県,2020-01-27,3.04,0.83,6.95,1.83,4.29
香川県,2020-01-28,3.04,0.84,6.97,1.87,4.33
香川県,2020-01-29,3.04,0.79,6.94,1.81,4.28
香川県,2020-01-30,3.05,0.79,6.95,1.85,4.32
香川県,2020-01-31,3.05,0.80,6.97,1.92,4.39
香川県,2020-02-01,3.05,0.81,6.99,1.84,4.32
香川県,2020-02-02,3.05,0.83,7.02,1.89,4.37
香川県,2020-02-03,3.06,0.76,6.97,1.82,4.31
香川県,2020-02-04,3.06,0.76,6.98,1.86,4.35
香川県,2020-02-05,3.06,0.77,7.00,1.94,4.43
香川県,2020-02-06,3.07,0.77,7.01,1.85,4.35
香川県,2020-02-07,3.07,0.78,7.03,1.90,4.40
香川県,2020-02-08,3.07,0.80,7.06,1.83,4.34
香川県,2020-02-09,3.08,0.72,7.00,1.87,4.38
香川県,2020-02-10,3.08,0.72,7.01,1.96,4.47
香川県,2020-02-11,3.08,0.72,7.02,1.85,4.37
香川県,2020-02-12,3.08,0.73,7.04,1.91,4.43
香川県,2020-02-13,3.09,0.73,7.05,1.84,4.37
香川県,2020-02-14,3.09,0.73,7.06,1.88,4.41
香川県,2020-02-15,3.09,0.73,7.07,1.82,4.36
香川県,2020-02-16,3.10,0.73,7.08,1.86,4.40
香川県,2020-02-17,3.10,0.73,7.09,1.91,4.45
香川県,2020-02-18,3.10,0.73,7.10,1.84,4.39
香川県,2020-02-19,3.10,0.74,7.12,1.88,4.43
香川県,2020-02-20,3.11,0.75,7.14,1.82,4.38
香川県,2020-02-21,3.11,0.64,7.05,1.86,4.42
香川県,2020-02-22,3.11,0.64,7.06,1.92,4.48
香川県,2020-02-23,3.12,0.63,7.06,1.84,4.41
香川県,2020-02-24,3.12,0.63,7.07,1.89,4.46
香川県,2020-02-25,3.12,0.62,7.07,1.82,4.40
香川県,2020-02-26,3.12,0.61,7.07,1.86,4.44
香川県,2020-02-27,3.13,0.60,7.07,1.92,4.50
